ensembl_gene_id	chromosome_name	start_position	end_position	external_gene_name
Os07g0221300	7	6695014	6698622	""
Os07g0222000	7	6745692	6746344	OsEnS-101
Os07g0222200	7	6748608	6753793	""
Os07g0222300	7	6763498	6767271	EIF3E
Os07g0222700	7	6790809	6796518	""
Os07g0222800	7	6798982	6799745	P0592C06.130
Os07g0222900	7	6803395	6806607	""
Os07g0223001	7	6803730	6806860	""
Os07g0223100	7	6809283	6812420	OsARFA1c
Os07g0223400	7	6822700	6825665	OsARFA1d
Os07g0223700	7	6841477	6844677	""
Os07g0223733	7	6843741	6844490	""
Os07g0223766	7	6849842	6851728	""
Os07g0224000	7	6865346	6866628	""
Os07g0224066	7	6865634	6866196	""
Os07g0224132	7	6880883	6884359	""
Os07g0224550	7	6917753	6921834	""
Os07g0224701	7	6934243	6935287	""
Os07g0224900	7	6949934	6951925	OsWD40-138
Os07g0225000	7	6954563	6955906	""
Os07g0225100	7	6954839	6957953	P0668C05.123
Os07g0225300	7	6968003	6969254	OsNAC3
ENSRNA049449871	7	6980235	6980318	tRNA-Leu
Os07g0226200	7	7053727	7054324	""
Os07g0226601	7	7071077	7074459	""
Os07g0227200	7	7106967	7110125	""
Os07g0227300	7	7110702	7112739	OSJNBa0066H10.132
Os07g0227400	7	7120786	7126413	""
Os07g0227600	7	7139927	7140775	OsERF#057
Os07g0227700	7	7145549	7149736	""
Os07g0227750	7	7152849	7155428	""
Os07g0227800	7	7152964	7158005	""
Os07g0228000	7	7160704	7171403	OSJNBa0016A21.108
Os07g0228300	7	7164859	7165599	""
Os07g0228400	7	7165550	7167725	OsFbox352
Os07g0228900	7	7184023	7186977	OsFbox353
Os07g0229100	7	7198586	7201912	OsFbox354
Os07g0229200	7	7206630	7209537	OsFbox355
Os07g0229700	7	7224593	7228243	OsTFIIS
Os07g0229800	7	7229170	7232294	""
Os07g0229900	7	7233158	7235197	OSJNBa0016A21.128-1
Os07g0230400	7	7256141	7257814	""
Os07g0230500	7	7258734	7260552	""
Os07g0230600	7	7268817	7269392	""
Os07g0230700	7	7273026	7274721	""
Os07g0231133	7	7301837	7302479	""
Os07g0231400	7	7310637	7313002	OsANT1
Os07g0231500	7	7313552	7314685	""
Os07g0231700	7	7317228	7317584	""
Os07g0231800	7	7321536	7323788	""
Os07g0231900	7	7324275	7329317	""
Os07g0232100	7	7332804	7334253	""
Os07g0232200	7	7347805	7351531	""
Os07g0232300	7	7355735	7356567	""
Os07g0232450	7	7368345	7370021	""
Os07g0232600	7	7379485	7382994	""
Os07g0232800	7	7394486	7397715	OsZIP8
Os07g0232850	7	7396993	7397516	""
Os07g0232900	7	7405745	7409553	HMA3
Os07g0232950	7	7406775	7407143	""
Os07g0233000	7	7407308	7408943	""
Os07g0233200	7	7411223	7415421	""
Os07g0233300	7	7414575	7418059	OSJNBa0061L20.107-2
Os07g0235200	7	7500690	7503900	""
Os07g0235700	7	7541884	7542879	""
Os07g0235800	7	7545547	7549914	SNB
Os07g0236200	7	7581082	7583491	""
Os07g0236300	7	7582826	7583587	""
Os07g0236700	7	7604107	7605638	OsDof21
Os07g0236800	7	7621498	7626660	P0407H12.144
Os07g0237100	7	7627634	7634860	""
Os07g0237200	7	7636905	7637471	OsRALF-23
Os07g0237700	7	7666323	7667386	""
Os07g0237900	7	7668386	7668700	P0565A07.111
Os07g0238500	7	7708310	7708918	OsRALF-25
Os07g0238600	7	7710827	7711063	OsRALF-26
Os07g0238700	7	7713453	7720559	""
Os07g0238800	7	7721180	7723813	P0565A07.129
Os07g0239000	7	7729232	7731802	""
Os07g0239200	7	7739116	7742079	""
Os07g0239400	7	7742969	7746758	OsRab8A3
Os07g0239500	7	7749266	7751735	P0523A04.109
Os07g0239600	7	7753947	7757879	P0523A04.110
Os07g0239667	7	7755542	7757904	""
Os07g0240200	7	7786781	7788818	P0523A04.121
Os07g0240300	7	7790213	7795023	P0523A04.122
Os07g0240400	7	7796136	7796981	P0523A04.123
Os07g0240600	7	7815442	7832249	OsEnS-102
Os07g0241050	7	7839012	7840193	""
Os07g0241500	7	7900573	7902415	OsUGT710C2
Os07g0241600	7	7903784	7904992	""
Os07g0241700	7	7905050	7909408	""
Os07g0241751	7	7908497	7909288	""
Os07g0241800	7	7911954	7913687	P0418E08.117
Os07g0241866	7	7912285	7913416	""
Os07g0242000	7	7919362	7921179	Os_F0785
Os07g0242050	7	7923179	7923736	""
Os07g0242400	7	7938936	7941316	OsFbox356
Os07g0242600	7	7942756	7944900	OsFbox357
Os07g0242700	7	7950627	7952162	OsFbox358
Os07g0242900	7	7966373	7967638	OsFbox359
Os07g0243000	7	7968949	7970412	""
Os07g0243100	7	7972937	7976113	P0418E08.137
Os07g0243150	7	7982657	7983155	""
Os07g0243200	7	7983125	7989283	AGPL4
Os07g0243800	7	8009180	8009857	OJ1341_A08.129
Os07g0244100	7	8023965	8025746	""
Os07g0244200	7	8032737	8034573	OJ1341_A08.134
Os07g0244250	7	8033463	8034519	""
Os07g0244300	7	8037505	8042731	OJ1341_A08.136
Os07g0244350	7	8038829	8042623	""
Os07g0244400	7	8043562	8045191	OJ1341_A08.137
Os07g0244600	7	8055571	8060362	""
Os07g0244800	7	8063799	8064413	""
Os07g0244900	7	8064978	8066298	""
Os07g0245100	7	8075642	8078200	""
Os07g0245200	7	8078976	8082653	OsPGL27
Os07g0246001	7	8129280	8134841	""
Os07g0246200	7	8136965	8141055	CRO1
Os07g0246300	7	8143557	8145902	OsWD40-139
Os07g0246600	7	8160562	8164965	""
Os07g0247000	7	8191035	8192577	""
Os07g0247100	7	8194024	8199881	LLB
Os07g0247201	7	8202694	8202766	""
Os07g0248100	7	8227001	8232024	""
Os07g0248150	7	8238762	8239871	""
Os07g0248275	7	8240430	8241373	""
Os07g0248350	7	8240431	8241373	""
Os07g0248550	7	8248489	8258077	""
Os07g0248600	7	8257107	8258252	OsRLCK225
Os07g0248800	7	8264772	8271642	P0021G06.102
Os07g0248900	7	8275770	8278961	""
Os07g0249001	7	8281778	8281838	""
Os07g0249100	7	8281889	8286282	P0021G06.106
Os07g0249200	7	8287896	8291153	P0021G06.107
Os07g0249600	7	8316332	8321402	P0021G06.113
Os07g0249700	7	8321651	8325048	OsILR1
Os07g0249800	7	8326644	8329267	""
Os07g0249900	7	8334409	8335722	""
Os07g0250100	7	8347720	8349518	""
Os07g0250300	7	8352084	8354857	P0021G06.122-1
Os07g0250501	7	8358588	8359205	""
Os07g0250900	7	8382164	8383056	P0021G06.129
Os07g0251200	7	8406702	8407084	""
Os07g0251301	7	8428311	8428643	""
Os07g0251500	7	8434885	8437233	""
Os07g0251900	7	8465826	8472252	""
Os07g0252000	7	8477420	8482663	OsWD40-140
Os07g0252200	7	8484527	8485591	""
Os07g0252300	7	8484878	8485896	""
Os07g0252400	7	8496288	8501893	OsCesA6
Os07g0252800	7	8525617	8526466	""
Os07g0253000	7	8529427	8532020	""
Os07g0253100	7	8535823	8543276	""
Os07g0255200	7	8704268	8706000	""
Os07g0255300	7	8709616	8710266	""
Os07g0255900	7	8783519	8785197	OsTBL46
Os07g0256200	7	8807273	8811445	P0458G06.117
Os07g0256300	7	8812366	8815314	""
Os07g0256700	7	8828926	8830964	P0458G06.122
Os07g0256866	7	8845266	8857772	""
Os07g0257200	7	8871643	8878905	OsNramp5
Os07g0257400	7	8872055	8875195	""
ENSRNA049467565	7	8881908	8881972	MIR2907
Os07g0257600	7	8906263	8906953	""
Os07g0257800	7	8911249	8912002	""
Os07g0258000	7	8926134	8928872	OJ1354_H07.103
Os07g0258100	7	8930095	8931923	""
Os07g0258400	7	8966025	8970880	OsNRAMP1
Os07g0258501	7	8969212	8970359	""
Os07g0258700	7	8989136	8992724	OJ1370_E02.103
Os07g0258800	7	8993952	8997189	""
Os07g0259000	7	9003789	9004362	OJ1370_E02.106
Os07g0259100	7	9005204	9008484	ETR4
Os07g0259400	7	9022181	9023849	""
Os07g0259450	7	9022197	9023744	""
Os07g0259700	7	9036095	9039223	OJ1354_H07.125
Os07g0260000	7	9075904	9077790	""
Os07g0260300	7	9099097	9102892	P0046D03.105
Os07g0260400	7	9105495	9112919	OsPLDdelta3
Os07g0261200	7	9152377	9155030	Ghd7
Os07g0261732	7	9207189	9207535	""
Os07g0262200	7	9221537	9227207	P0046D03.138
Os07g0262300	7	9239129	9242275	""
Os07g0262600	7	9252350	9254375	OsRLCK226
Os07g0262700	7	9252390	9254389	""
Os07g0262800	7	9260544	9262830	""
Os07g0263400	7	9298577	9300441	""
Os07g0264000	7	9344631	9349461	""
Os07g0264100	7	9353167	9357704	""
Os07g0264800	7	9395365	9397525	""
Os07g0264900	7	9399351	9403697	""
Os07g0265100	7	9405839	9407139	UTR319
Os07g0265600	7	9460566	9467850	OsAGO16
Os07g0267200	7	9538087	9541917	""
Os07g0267300	7	9564958	9565455	""
Os07g0267400	7	9568413	9573289	""
Os07g0268400	7	9738258	9740472	""
Os07g0268800	7	9738390	9740798	""
Os07g0269400	7	9820628	9821346	""
Os07g0269450	7	9824468	9831477	""
Os07g0269800	7	9858212	9860005	OsFbox361
Os07g0270301	7	9963261	9965398	""
Os07g0270800	7	9963285	9965579	OJ1001_C01.107
Os07g0270900	7	9972367	9976187	OJ1001_C01.111
Os07g0270950	7	9976525	9980344	""
Os07g0271000	7	9982698	9988539	OJ1001_C01.113
Os07g0271500	7	10018726	10020733	OsPKS09
Os07g0271550	7	10019431	10020346	""
Os07g0271600	7	10031346	10034702	""
Os07g0271650	7	10031950	10032019	""
Os07g0271700	7	10036277	10041430	""
Os07g0272300	7	10057776	10059071	""
Os07g0272400	7	10064207	10068002	""
Os07g0272700	7	10109609	10111426	ONAC101
Os07g0272800	7	10112215	10114162	""
Os07g0272900	7	10115287	10116209	""
Os07g0273000	7	10115543	10116399	""
Os07g0273150	7	10127444	10127740	""
Os07g0273301	7	10128299	10137995	""
Os07g0273500	7	10141443	10142241	""
Os07g0273600	7	10142289	10145897	""
Os07g0273700	7	10155459	10159775	OsWRKY123
Os07g0273900	7	10173157	10176751	""
Os07g0274100	7	10180484	10208883	""
Os07g0274300	7	10218278	10220733	""
Os07g0274400	7	10223522	10226142	""
Os07g0274700	7	10231836	10232644	""
Os07g0274800	7	10247753	10252401	""
Os07g0275100	7	10264253	10265311	""
Os07g0275201	7	10265625	10265904	""
Os07g0275300	7	10274229	10277895	""
Os07g0275475	7	10279543	10280143	""
Os07g0275801	7	10288817	10292458	""
Os07g0275901	7	10298541	10299495	""
Os07g0276000	7	10305762	10308372	OsFbox362
Os07g0276050	7	10312102	10312750	""
Os07g0277000	7	10353058	10354344	""
Os07g0277200	7	10374377	10375097	""
Os07g0277500	7	10434611	10436013	""
Os07g0277600	7	10440994	10444208	""
Os07g0278400	7	10498474	10502971	""
Os07g0278866	7	10512941	10515421	""
Os07g0280200	7	10636445	10642943	OsACS7
Os07g0280600	7	10636472	10642897	""
Os07g0281000	7	10678739	10683090	OsC3H49
Os07g0281200	7	10693276	10693859	""
Os07g0281351	7	10693488	10693974	""
Os07g0281500	7	10716325	10716844	""
Os07g0281700	7	10724596	10738019	AO
Os07g0281900	7	10738168	10739547	""
Os07g0282300	7	10748746	10760846	OsAAO3
Os07g0282401	7	10762643	10763602	""
Os07g0282500	7	10765848	10767128	""
Os07g0282975	7	10801797	10802470	""
Os07g0283050	7	10805327	10807392	""
Os07g0283125	7	10811145	10813161	""
Os07g0283200	7	10817332	10825104	""
Os07g0283600	7	10841308	10845737	""
Os07g0284700	7	10924115	10924961	""
Os07g0284950	7	10936014	10941697	""
Os07g0285200	7	10954093	10955885	OsFbox363
Os07g0285450	7	10970226	10973167	""
Os07g0285700	7	10979123	10980878	OsFbox364
Os07g0285800	7	10984157	10985524	""
Os07g0285900	7	10988939	10994274	OsFbox365
Os07g0286000	7	10991914	10992578	P0045F02.103
Os07g0286950	7	11053694	11054339	""
Os07g0287000	7	11060327	11061780	OsFbox367
Os07g0287100	7	11064783	11076991	""
Os07g0287400	7	11090524	11091253	OsLTPd3
Os07g0287800	7	11110315	11111150	P0045F02.132
Os07g0288700	7	11170896	11182966	OsABCG17
Os07g0289050	7	11170911	11182781	""
Os07g0289400	7	11218098	11221304	""
Os07g0289600	7	11222033	11225287	""
Os07g0289800	7	11226679	11227370	P0438G07.122
Os07g0290200	7	11241360	11242082	OsLTPd4
Os07g0290500	7	11252021	11252469	""
Os07g0290800	7	11268929	11273490	P0656C04.101
Os07g0291100	7	11280349	11285318	P0656C04.104-1
Os07g0291200	7	11288040	11292046	""
Os07g0291300	7	11293774	11294244	""
Os07g0291400	7	11295181	11297365	""
Os07g0291750	7	11317434	11318404	""
Os07g0292100	7	11340607	11341017	""
Os07g0292800	7	11359293	11362158	P0656C04.124
Os07g0293000	7	11383084	11388213	""
Os07g0294100	7	11432125	11435900	""
Os07g0294300	7	11451121	11451610	""
Os07g0294600	7	11481243	11481896	""
Os07g0294650	7	11484899	11485467	""
Os07g0294700	7	11485815	11487161	""
Os07g0294800	7	11496882	11505135	B1120F06.130
Os07g0295000	7	11505780	11509628	B1120F06.131
Os07g0295200	7	11514045	11518129	B1120F06.133
Os07g0295400	7	11528001	11533692	B1120F06.137
Os07g0295601	7	11535119	11544724	""
ENSRNA049468398	7	11550188	11550253	MIR2907
Os07g0295800	7	11551204	11570246	""
Os07g0296000	7	11575105	11586354	""
Os07g0296100	7	11582603	11585928	""
Os07g0296200	7	11592341	11596865	B1272H04.13-1
Os07g0296800	7	11615698	11616086	""
Os07g0296900	7	11619075	11620909	MEG2
Os07g0297100	7	11627408	11628385	OsM6
Os07g0297200	7	11628743	11629835	""
Os07g0297300	7	11632185	11635933	""
Os07g0297325	7	11632476	11635220	""
Os07g0297400	7	11642552	11644280	""
Os07g0297500	7	11645020	11645718	OsADF8
Os07g0298100	7	11684748	11687264	""
Os07g0298400	7	11704682	11705223	""
Os07g0298700	7	11722899	11727593	""
Os07g0298900	7	11738725	11741008	OsEnS-104
Os07g0299600	7	11780192	11786232	""
Os07g0299701	7	11783879	11784744	""
Os07g0299800	7	11788919	11792494	""
Os07g0300100	7	11841906	11849150	""
Os07g0300200	7	11845814	11849019	OsPILS5
Os07g0300900	7	11865542	11874237	B1114D08.10-1
Os07g0301050	7	11867242	11868341	""
Os07g0301200	7	11887215	11894422	OsRH5
Os07g0301500	7	11909796	11913642	""
Os07g0302100	7	11948206	11949101	""
Os07g0403800	7	12282819	12284449	""
Os07g0404300	7	12313548	12325679	B1010G04a.14
Os07g0404900	7	12424084	12440298	""
Os07g0405100	7	12424105	12440476	OsWD40-141
Os07g0405700	7	12445633	12449912	""
Os07g0406300	7	12544349	12550057	OsG6PDH3
Os07g0406350	7	12544544	12550017	""
Os07g0406600	7	12565857	12570189	""
Os07g0406800	7	12574580	12579665	OJ1723_B06.102-1
Os07g0407300	7	12622645	12623291	""
Os07g0407350	7	12625913	12629299	""
Os07g0407700	7	12652916	12656453	""
Os07g0407900	7	12665274	12666368	OJ1723_B06.129
Os07g0408100	7	12676151	12684320	OsWD40-142
Os07g0408400	7	12698823	12700637	""
Os07g0408500	7	12705367	12708020	P0492E07.106
Os07g0408700	7	12716632	12722874	OsSPDS1
Os07g0409100	7	12747743	12760653	OsNTMC2T4.1
Os07g0409200	7	12763740	12766733	""
Os07g0409400	7	12772243	12774286	P0492E07.119
Os07g0409500	7	12777061	12777976	OSK21
Os07g0409700	7	12783973	12790373	P0492E07.122
Os07g0409900	7	12795040	12803562	CDPK18
Os07g0410100	7	12811710	12819394	P0710F09.103
Os07g0410300	7	12826360	12827317	OsERF#136
Os07g0410700	7	12846933	12848424	DERF2
Os07g0411200	7	12882111	12883584	OsRFPH2-13
Os07g0411250	7	12882121	12883346	""
Os07g0411300	7	12884746	12886091	OsPKS2
Os07g0411566	7	12884929	12885728	""
Os07g0412100	7	12916883	12924202	GBSSII
Os07g0412400	7	12926512	12930673	P0710F09.137
Os07g0413300	7	12989631	12995232	""
Os07g0413700	7	13026440	13037153	PARP1
Os07g0413800	7	13037553	13038640	""
Os07g0414000	7	13053764	13055292	""
Os07g0414200	7	13057843	13068285	""
Os07g0414700	7	13072251	13073480	""
Os07g0414800	7	13074446	13077622	""
Os07g0414900	7	13079421	13084590	""
Os07g0415200	7	13098647	13103696	""
ENSRNA049468467	7	13120544	13120724	MIR820
Os07g0416100	7	13152312	13152738	""
Os07g0416600	7	13177827	13178470	""
Os07g0416700	7	13180808	13182551	OsFAD2-4
Os07g0416750	7	13180853	13181851	""
Os07g0416900	7	13201188	13202543	OsFAD2-3
Os07g0417200	7	13223292	13224558	OsFAD2-2
Os07g0417400	7	13246577	13246891	""
Os07g0417600	7	13256623	13258670	""
Os07g0417683	7	13256723	13257402	""
Os07g0417766	7	13272446	13275761	""
Os07g0417800	7	13275950	13283719	""
Os07g0418000	7	13287972	13293337	P0025D09.105-2
Os07g0418100	7	13294063	13304105	""
Os07g0418150	7	13309328	13311887	""
Os07g0418200	7	13313597	13316522	""
Os07g0418500	7	13323931	13326242	OsCYP709C9
Os07g0418600	7	13354235	13355291	OsRePRP2.2
Os07g0418700	7	13366416	13367503	OsRePRP2.1
Os07g0419000	7	13382831	13383316	""
Os07g0419100	7	13383377	13383987	""
Os07g0419200	7	13384934	13386043	""
Os07g0419300	7	13388826	13392088	P0025D09.136
Os07g0419400	7	13391139	13391894	""
Os07g0419500	7	13399139	13411985	""
Os07g0419800	7	13436748	13440194	OJ1123_B01.131-1
Os07g0419850	7	13440910	13441424	""
Os07g0420000	7	13443292	13445654	""
Os07g0420700	7	13488360	13501017	""
Os07g0421000	7	13513636	13515776	OsFBX234
Os07g0421200	7	13525140	13530668	""
Os07g0421300	7	13534771	13548698	""
Os07g0421600	7	13556183	13558261	OsEnS-105
Os07g0421800	7	13567115	13567805	""
Os07g0421866	7	13589444	13592322	""
Os07g0421932	7	13596777	13598805	""
Os07g0422000	7	13602730	13604607	FLL2
Os07g0422100	7	13607846	13608844	OsPM19L2
Os07g0422250	7	13608001	13608532	""
Os07g0422280	7	13611075	13611539	""
Os07g0422700	7	13640924	13642840	""
Os07g0423000	7	13654341	13655841	""
Os07g0423700	7	13680465	13682047	""
Os07g0424400	7	13741551	13747205	OsCesA3
Os07g0425000	7	13776950	13778155	""
Os07g0429600	7	14106592	14108414	""
Os07g0429700	7	14118026	14118911	""
Os07g0430501	7	14178445	14179257	""
Os07g0431160	7	14189740	14201825	""
ENSRNA049468369	7	14231257	14231375	Intron_gpII
ENSRNA049468376	7	14235994	14236070	Intron_gpII
ENSRNA049468389	7	14236769	14236842	Intron_gpII
Os07g0432100	7	14292055	14293934	""
Os07g0432201	7	14292161	14292961	""
Os07g0432333	7	14303299	14304162	""
Os07g0432566	7	14318733	14319012	""
Os07g0432800	7	14368433	14371039	""
Os07g0434100	7	14485762	14489280	""
Os07g0434125	7	14491561	14492118	""
Os07g0434183	7	14491580	14492168	""
Os07g0434300	7	14502054	14502650	P0673E01.18
Os07g0434500	7	14506007	14510037	""
Os07g0434700	7	14520218	14524575	P0673E01.23-1
Os07g0435100	7	14527450	14530522	OsRPN12
Os07g0435300	7	14533317	14534258	PsaE
Os07g0435400	7	14534599	14541912	OsWD40-143
Os07g0435850	7	14553035	14553089	""
Os07g0435900	7	14563261	14570004	OsSET25
Os07g0436100	7	14574609	14580312	""
Os07g0436350	7	14597677	14598857	""
Os07g0436600	7	14606243	14607901	""
Os07g0436700	7	14609056	14617711	""
Os07g0437000	7	14618258	14620518	YUCCA6
Os07g0437250	7	14619333	14619645	""
Os07g0437500	7	14668015	14676707	TDC2
Os07g0438300	7	14714988	14717844	""
Os07g0438500	7	14723111	14727159	""
Os07g0438550	7	14730373	14731487	""
Os07g0438600	7	14733235	14734901	""
Os07g0438700	7	14741197	14746212	""
Os07g0438800	7	14753753	14759288	PHR2
Os07g0439000	7	14764256	14767041	""
Os07g0439100	7	14774623	14779028	""
Os07g0439750	7	14817883	14818361	""
Os07g0440100	7	14824356	14825681	""
Os07g0440700	7	14862558	14864342	""
Os07g0440900	7	14868464	14872147	""
ENSRNA049468413	7	14909207	14909271	MIR2907
Os07g0442000	7	14916043	14920448	OsFbox371
Os07g0442800	7	14973713	14974977	""
Os07g0442900	7	14988874	14990789	""
Os07g0443500	7	15033384	15037334	""
Os07g0443700	7	15048923	15057070	OsRLCK227
Os07g0444000	7	15069433	15077960	""
Os07g0444650	7	15069646	15077431	""
Os07g0445450	7	15191912	15193680	""
Os07g0445600	7	15204094	15211471	P0030H06.103-1
Os07g0445800	7	15221477	15223020	P0030H06.106
Os07g0446000	7	15230974	15233283	P0030H06.108
Os07g0446050	7	15232003	15232888	""
Os07g0446100	7	15237188	15243001	XBOS34
Os07g0446400	7	15258017	15259460	""
Os07g0446600	7	15280459	15282788	""
Os07g0446800	7	15293180	15294805	OsHXK1
Os07g0446900	7	15295358	15296221	""
Os07g0447000	7	15297784	15300052	""
Os07g0447200	7	15311507	15315649	""
Os07g0447800	7	15339013	15351042	P0475E07.126
Os07g0447900	7	15350517	15350814	""
Os07g0448100	7	15358960	15360391	OsPIP2
Os07g0448150	7	15359100	15360092	""
Os07g0448200	7	15369152	15370242	OsPIP2
Os07g0448300	7	15369182	15370133	""
Os07g0448400	7	15376916	15378289	OsPIP2
Os07g0448600	7	15377040	15378085	""
Os07g0448800	7	15406442	15409748	OsPIP2a
Os07g0449100	7	15421991	15425210	OJ1047_A06.120
Os07g0449700	7	15440889	15442180	RR7
Os07g0450000	7	15448861	15451411	OJ1047_A06.130
Os07g0450100	7	15458182	15460126	""
Os07g0451101	7	15542094	15545440	""
Os07g0451201	7	15560312	15561800	""
Os07g0451300	7	15560341	15561945	OSJNBb0062P14.106
Os07g0452100	7	15580083	15584254	alpha-Gal
Os07g0452400	7	15595751	15600607	""
Os07g0452500	7	15602028	15604564	OSJNBb0062P14.116-1
Os07g0452600	7	15614582	15616817	""
Os07g0452700	7	15618404	15622542	""
Os07g0452801	7	15623368	15626179	""
Os07g0452950	7	15634146	15637147	""
Os07g0453132	7	15649283	15652158	""
Os07g0454100	7	15721894	15723077	""
Os07g0454200	7	15726287	15730079	""
Os07g0454400	7	15732952	15745599	""
Os07g0454700	7	15753902	15755787	""
Os07g0455100	7	15769883	15787386	S7
Os07g0456033	7	15852356	15854513	""
Os07g0456400	7	15868984	15874066	""
Os07g0456500	7	15875835	15881340	""
Os07g0456700	7	15884357	15890031	""
Os07g0456800	7	15888753	15889835	""
Os07g0456900	7	15899431	15902146	ONAC065
Os07g0457200	7	15909491	15911685	""
Os07g0457300	7	15912872	15917767	""
Os07g0457400	7	15918969	15922849	""
Os07g0457500	7	15920705	15925728	""
Os07g0457550	7	15925403	15926963	""
Os07g0458025	7	15928780	15931699	""
Os07g0458500	7	15982511	15983945	""
Os07g0458700	7	15990914	15993925	""
Os07g0458800	7	15998528	16003262	""
Os07g0459000	7	16009452	16010073	""
Os07g0459200	7	16013078	16022639	OSJNBa0040K22.112-1
Os07g0459400	7	16029597	16033386	""
Os07g0459500	7	16036836	16038364	""
Os07g0460900	7	16147913	16149483	P0038F09.20
Os07g0461500	7	16192184	16193520	OsSTA194
Os07g0461550	7	16192329	16192869	""
Os07g0461600	7	16196317	16205951	""
Os07g0461800	7	16207594	16208337	""
Os07g0461900	7	16209262	16210654	""
Os07g0461950	7	16210463	16210929	""
Os07g0462000	7	16213607	16218080	GSH1-2
Os07g0462132	7	16220374	16221117	""
Os07g0462200	7	16226697	16230667	""
Os07g0462450	7	16226931	16230210	""
Os07g0462500	7	16259328	16262134	""
Os07g0462700	7	16264745	16266497	OJ1634_H04.108
Os07g0462800	7	16272981	16274517	""
Os07g0463100	7	16290024	16293442	OJ1634_H04.114
Os07g0463400	7	16303025	16307421	OJ1634_H04.119
Os07g0463500	7	16307646	16309638	""
Os07g0463600	7	16315081	16318851	""
Os07g0463800	7	16323142	16326992	""
Os07g0464001	7	16329354	16331080	""
Os07g0464200	7	16346965	16349480	""
Os07g0464600	7	16375059	16387446	OsABCB26
Os07g0464700	7	16395598	16398147	OsCYP51H3
Os07g0465100	7	16426969	16429841	""
Os07g0466000	7	16503119	16504714	""
Os07g0466200	7	16512417	16521870	P0404G11.125-1
Os07g0466300	7	16522454	16524005	slg
Os07g0466500	7	16528747	16531646	""
Os07g0467200	7	16600103	16601979	OsCDGSH
Os07g0467500	7	16622696	16625277	OsGRF11
Os07g0467600	7	16627621	16630910	P0003B09.20
Os07g0467800	7	16650494	16657191	""
Os07g0467850	7	16660195	16668065	""
Os07g0467900	7	16660287	16669984	""
Os07g0468100	7	16674227	16675326	OsGSTU46
Os07g0468500	7	16723268	16726019	""
Os07g0468900	7	16732847	16735712	""
Os07g0469100	7	16743570	16745394	""
Os07g0469200	7	16748942	16749655	""
Os07g0469600	7	16769346	16769543	""
Os07g0469701	7	16771757	16774798	""
Os07g0470300	7	16810993	16811432	""
Os07g0470400	7	16815629	16816839	""
Os07g0470700	7	16857192	16862625	""
Os07g0470800	7	16863015	16867157	OsDjC59
Os07g0471000	7	16870468	16875323	IRE1
Os07g0471050	7	16883793	16887883	""
Os07g0471100	7	16886901	16890362	OsSET26
Os07g0471200	7	16893333	16895018	""
Os07g0471300	7	16893630	16900204	OsAGO18
Os07g0471683	7	16930374	16933496	""
Os07g0471900	7	16933763	16938607	OsbHLH077
Os07g0472100	7	16944094	16946832	P0675B10.120
Os07g0472200	7	16950160	16954807	OsLOL2
Os07g0472300	7	16955691	16960436	P0675B10.122
Os07g0472400	7	16966933	16969895	""
Os07g0472500	7	16971981	16984817	P0675B10.124
Os07g0472900	7	17009778	17010266	P0675B10.131
Os07g0474300	7	17089451	17091096	""
